image,caption,captions_number,id
197924859_f6e39a7dfa.jpg,A man uses an outdoor shower .,4081,816
197924859_f6e39a7dfa.jpg,a person bathes in a homemade shower with a green watering can,4082,816
197924859_f6e39a7dfa.jpg,"A person taking an outside shower , using a watering can as the water source .",4083,816
197924859_f6e39a7dfa.jpg,A tarp wrapped around a tree and a watering can .,4084,816
1980315248_82dbc34676.jpg,A man does yard work .,4085,817
1980315248_82dbc34676.jpg,A man in jeans is using a yard work tool just above some pavement steps .,4086,817
1980315248_82dbc34676.jpg,A man is cleaning his yard with a leaf blower .,4087,817
1980315248_82dbc34676.jpg,A man using a leaf blower in a garden .,4088,817
1980315248_82dbc34676.jpg,A man works on his garden .,4089,817
1980882959_9a161f3469.jpg,A group of people ride bikes while holding onto large trash bags .,4090,818
1980882959_9a161f3469.jpg,Four people with shopping carts full of bags .,4091,818
1980882959_9a161f3469.jpg,People riding bicycles carry large plastic bags full of cans .,4092,818
1980882959_9a161f3469.jpg,People transport multiple large trash bags on bicycles and in shopping carts .,4093,818
1980882959_9a161f3469.jpg,People traveling with sacks on bikes and carts .,4094,818
1982852140_56425fa7a2.jpg,An adult and a child run on the beach .,4095,819
1982852140_56425fa7a2.jpg,A woman and a little girl playing in the sand next to the ocean,4096,819
1982852140_56425fa7a2.jpg,Two people run down the beach and one of them is pointing .,4097,819
1982852140_56425fa7a2.jpg,Two people running on a beach .,4098,819
1982852140_56425fa7a2.jpg,two people running on the shore of a beach,4099,819
1984936420_3f3102132b.jpg,a boy caches a fish while a girl points at the fish .,4100,820
1984936420_3f3102132b.jpg,A boy catches a fish in a small stream as a girl points .,4101,820
1984936420_3f3102132b.jpg,A young boy catches a fish from a stream while a young girl helps .,4102,820
1984936420_3f3102132b.jpg,The girl in pink is watching the boy catch a fish from the river .,4103,820
1984936420_3f3102132b.jpg,Two kids fishing near a river .,4104,820
1989145280_3b54452188.jpg,A blond girl with sunglasses on her head looks squeamish .,4105,821
1989145280_3b54452188.jpg,A woman wearing sunglasses .,4106,821
1989145280_3b54452188.jpg,A woman wearing sunglasses on her head looking down .,4107,821
1989145280_3b54452188.jpg,woman wearing black shirt and glasses on head reacting to something,4108,821
1989145280_3b54452188.jpg,Woman with black sunglasses looks down at something .,4109,821
1991806812_065f747689.jpg,a boxer punches a boxer in the face .,4110,822
1991806812_065f747689.jpg,A fighter attempts to kick another fighter while the other fighter blocks his kick .,4111,822
1991806812_065f747689.jpg,a kickboxer jumping for a kick,4112,822
1991806812_065f747689.jpg,Two boxers are in the ring .,4113,822
1991806812_065f747689.jpg,"Two men kickbox in a ring , one man punching the other .",4114,822
1994416869_4dd769a806.jpg,A little girl in only socks and a necklace is being tossed in the air and caught .,4115,823
1994416869_4dd769a806.jpg,A man is lifting a little girl above his head .,4116,823
1994416869_4dd769a806.jpg,A man is spinning a little girl in the air above his head .,4117,823
1994416869_4dd769a806.jpg,A naked little girl being thrown into the air .,4118,823
1994416869_4dd769a806.jpg,A young child is held above a man 's head as her hair flies in the air .,4119,823
199463720_329a802206.jpg,A man and woman ride bicycles next to each other .,4120,824
199463720_329a802206.jpg,two bikers bike along the street .,4121,824
199463720_329a802206.jpg,Two men riding bikes on highway .,4122,824
199463720_329a802206.jpg,Two people are riding bicycles along a road .,4123,824
199463720_329a802206.jpg,two people riding their bikes down a street together .,4124,824
199809190_e3f6bbe2bc.jpg,A group of people jump into a lake in unison .,4125,825
199809190_e3f6bbe2bc.jpg,Three boys diving into a lake .,4126,825
199809190_e3f6bbe2bc.jpg,Three boys in swimming trunks are diving into the lake .,4127,825
199809190_e3f6bbe2bc.jpg,Three people diving into water .,4128,825
199809190_e3f6bbe2bc.jpg,Three young men wearing colorful swim trunks are diving into the water .,4129,825
1998255400_0cd086908f.jpg,a dog attempting to drink from an outdoor water faucet,4130,826
1998255400_0cd086908f.jpg,A dog drinking out of a water spigot .,4131,826
1998255400_0cd086908f.jpg,A dog drinks water out of a water fountain .,4132,826
1998255400_0cd086908f.jpg,A hand turns the tap to allow three dogs to drink some water .,4133,826
1998255400_0cd086908f.jpg,Three dogs drinking water at a public spigot .,4134,826
1998457059_c9ac9a1e1a.jpg,a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .,4135,827
1998457059_c9ac9a1e1a.jpg,A child is pushed by a large wave while holding his yellow surfboard .,4136,827
1998457059_c9ac9a1e1a.jpg,Four swimmers in the crystal blue ocean with yellow surfboards .,4137,827
1998457059_c9ac9a1e1a.jpg,People surfboarding and standing in the ocean .,4138,827
1998457059_c9ac9a1e1a.jpg,some wakeboarders riding waves on a beach busy with tourists,4139,827
1999444757_1b92efb590.jpg,A girl in white is swinging a sword .,4140,828
1999444757_1b92efb590.jpg,A lady shows her sword,4141,828
1999444757_1b92efb590.jpg,A woman is swordfighting with an unseen opponent .,4142,828
1999444757_1b92efb590.jpg,Boy in martial arts-style uniform holding a sword .,4143,828
1999444757_1b92efb590.jpg,"Two women watching people in white shirts , one of those persons holding a sword .",4144,828
2000459828_3c9e109106.jpg,A group of people stand in front of a rock formation .,4145,829
2000459828_3c9e109106.jpg,Little kid on a man 's shoulders and another man holding a blue backpack in front of a canyon .,4146,829
2000459828_3c9e109106.jpg,The men are walking away from the rocks with a child .,4147,829
2000459828_3c9e109106.jpg,There are two men and a kid hiking outside .,4148,829
2000459828_3c9e109106.jpg,Two men are hiking with a small child near to some interesting shape rock formations .,4149,829
2003663004_5b70920a98.jpg,A football player pauses during a game .,4150,830
2003663004_5b70920a98.jpg,"A football player wears a green jersey with the number "" 4 "" on it .",4151,830
2003663004_5b70920a98.jpg,Greenbay football player is being handed a towel on the field .,4152,830
2003663004_5b70920a98.jpg,Green Bay Packer player cooling off,4153,830
2003663004_5b70920a98.jpg,Someone takes a cloth off of a Green Bay Packers football player .,4154,830
2004674713_2883e63c67.jpg,A brindle-coated dog is growling at a jumping brown dog with purple collar inside a park enclosure .,4155,831
2004674713_2883e63c67.jpg,A person is watching two puppies playing .,4156,831
2004674713_2883e63c67.jpg,A person standing behind two dogs interacting with one another .,4157,831
2004674713_2883e63c67.jpg,A person stands next to a snarling brown and black dog while a light brown dog stands up .,4158,831
2004674713_2883e63c67.jpg,"Two dogs , one brown , one gray play while a person in jeans stand near by .",4159,831
200771289_31902164a7.jpg,Men wearing sunglasses with their backs turned to the camera .,4160,832
200771289_31902164a7.jpg,The backs of two men wearing backpacks near some tents .,4161,832
200771289_31902164a7.jpg,Two men in black bulletproof vests watch something taking place to the right of the picture .,4162,832
200771289_31902164a7.jpg,Two men in black outfits have backpacks .,4163,832
200771289_31902164a7.jpg,Two men in bullet proof vests watch over a crowd by some white tents .,4164,832
2009636597_e3f4fe19fb.jpg,A guy outside playing a guitar and smoking a cigarette .,4165,833
2009636597_e3f4fe19fb.jpg,A man with an electric guitar smokes a cigarette sitting outside .,4166,833
2009636597_e3f4fe19fb.jpg,A scruffy looking man smoking while sitting on the sidewalk and holding a guitar next to a bike of some sort .,4167,833
2009636597_e3f4fe19fb.jpg,A young man is smoking a cigarette while holding a maroon guitar .,4168,833
2009636597_e3f4fe19fb.jpg,Man playing an electric guitar on a sidewalk and smoking a cigarette .,4169,833
201682811_105241dee3.jpg,Two men are approaching a gold colored statue of Gandhi .,4170,834
201682811_105241dee3.jpg,"Two men are standing in a street , one appears to be throwing something .",4171,834
201682811_105241dee3.jpg,Two people look up towards a gold statue .,4172,834
201682811_105241dee3.jpg,Two people stand and gaze at a golden statue .,4173,834
201682811_105241dee3.jpg,Two young men play outside near a golden statue of Ghandi .,4174,834
2017276266_566656c59d.jpg,"A dog in midair catching a ring , while another dog watches .",4175,835
2017276266_566656c59d.jpg,A dog jumps into the air to catch a ring .,4176,835
2017276266_566656c59d.jpg,"Small , white dog jumping to catch red ring .",4177,835
2017276266_566656c59d.jpg,Small white dog with brown markings jumping to catch a red ring in his mouth .,4178,835
2017276266_566656c59d.jpg,Two dogs are playing with a toy outdoors .,4179,835
2021602343_03023e1fd1.jpg,a boy holds a basketball angerly .,4180,836
2021602343_03023e1fd1.jpg,A boy with a basketballs glowers at the camera .,4181,836
2021602343_03023e1fd1.jpg,A young boy shows off his basketball skills,4182,836
2021602343_03023e1fd1.jpg,The boy is holding a basketball on a wooden basketball court .,4183,836
2021602343_03023e1fd1.jpg,There are two boys on a basketball court and one is holding a basketball .,4184,836
2021613437_d99731f986.jpg,A boy dribbles a basketball in the gymnasium .,4185,837
2021613437_d99731f986.jpg,A boy dribbling a basketball in a gym .,4186,837
2021613437_d99731f986.jpg,A boy wearing a Steve Nash shirt dribbles a basketball on an indoor court .,4187,837
2021613437_d99731f986.jpg,A child in a gray t-shirt is bouncing a basketball on a basketball court .,4188,837
2021613437_d99731f986.jpg,One little boy dribbles his basketball .,4189,837
2021671653_567395c7cf.jpg,A boy dressed in denim is running on the sidewalk .,4190,838
2021671653_567395c7cf.jpg,A young boy in motion in front of potted plants and a beige wall .,4191,838
2021671653_567395c7cf.jpg,a young boy wearing a denim outfit running down the street,4192,838
2021671653_567395c7cf.jpg,"Little boy in denim runs through paved , Spanish-style yard area .",4193,838
2021671653_567395c7cf.jpg,"Young boy running waring blue jacket and blue jeans , flower pots are in the background on a cement walkway .",4194,838
2029280005_a19609c81a.jpg,a man in a black shirt is rollerblading past a bench in the city .,4195,839
2029280005_a19609c81a.jpg,A man is inline skating in front of a wooden bench .,4196,839
2029280005_a19609c81a.jpg,A man is wearing Rollerblades standing on a paved area near a park bench .,4197,839
2029280005_a19609c81a.jpg,A man on Rollerblades travelling down the sidewalk .,4198,839
2029280005_a19609c81a.jpg,A man wearing a black shirt and brown pants skates on a concrete surface near a park bench .,4199,839
2030781555_b7ff7be28f.jpg,People are sitting on step along the water and fishing .,4200,840
2030781555_b7ff7be28f.jpg,People fishing off a pier .,4201,840
2030781555_b7ff7be28f.jpg,People fishing off of a boardwalk,4202,840
2030781555_b7ff7be28f.jpg,Some people are fishing off the wall beside the ocean .,4203,840
2030781555_b7ff7be28f.jpg,The fishemen enjoy the warm day .,4204,840
203114209_e4cd71a6b7.jpg,A girl falling off a yellow and blue water tube .,4205,841
203114209_e4cd71a6b7.jpg,A woman hanging onto the end of a raft .,4206,841
203114209_e4cd71a6b7.jpg,A woman holds onto a blow-up raft as it is pulled over the water .,4207,841
203114209_e4cd71a6b7.jpg,A woman rides an inflatable tube pulled by a boat .,4208,841
203114209_e4cd71a6b7.jpg,A young woman tubing on water .,4209,841
2034553054_b00c166895.jpg,A boy with a blue hat points towards a bowl full of cork .,4210,842
2034553054_b00c166895.jpg,A child in medieval clothes points at something on a table .,4211,842
2034553054_b00c166895.jpg,"A child in period costume looking at a table with a bowl , cup , and a basket of apples .",4212,842
2034553054_b00c166895.jpg,A young boy next to apples at a medieval fair .,4213,842
2034553054_b00c166895.jpg,The child is sitting at the table with art supplies and apples .,4214,842
2036407732_d5a0389bba.jpg,A group of 5 people are walking toward the mountains .,4215,843
2036407732_d5a0389bba.jpg,"A group of people walking in a scrubland , a mountain in the background .",4216,843
2036407732_d5a0389bba.jpg,A group of people walk through the desert .,4217,843
2036407732_d5a0389bba.jpg,Five hikers are walking across a large open space towards a mountain .,4218,843
2036407732_d5a0389bba.jpg,"Five hikers traverse a dry , scrubby plain towards snowy peaks in the background .",4219,843
2038662925_f4fa8c2534.jpg,a couple wearing black vike helmets sitting on a bench together,4220,844
2038662925_f4fa8c2534.jpg,"A man and a woman are wearing bicycle helmets , and are having a conversation .",4221,844
2038662925_f4fa8c2534.jpg,A man wearing a bicycle helmet looks at a woman wearing a bicycle helmet .,4222,844
2038662925_f4fa8c2534.jpg,Interracial couple looks at each other wearing biking helmets,4223,844
2038662925_f4fa8c2534.jpg,Two people with bicycle helmets chatting on a bench .,4224,844
2039457436_fc30f5e1ce.jpg,a attrative woman climbs over a fence .,4225,845
2039457436_fc30f5e1ce.jpg,A woman climbing a barbed wire fence .,4226,845
2039457436_fc30f5e1ce.jpg,A woman in a cowboy outfit climbs over a wire fence with onlookers from a porch behind her .,4227,845
2039457436_fc30f5e1ce.jpg,Skimply clad cowgirl climbs over barbwire fence,4228,845
2039457436_fc30f5e1ce.jpg,The scantily clad cowgirl climbs over the barbed wire fence to get away from the two threatening people on the deck .,4229,845
2040941056_7f5fd50794.jpg,Two brown dogs are fighting and biting each other .,4230,846
2040941056_7f5fd50794.jpg,Two brown dogs cavort together near a tree .,4231,846
2040941056_7f5fd50794.jpg,Two dogs playing outdoors,4232,846
2040941056_7f5fd50794.jpg,Two shaggy yellow dogs playing in a rough manner .,4233,846
